geoid,Region,State,age,season,MMWR Year/Week,Deaths from influenza,Deaths from pneumonia,Deaths from pneumonia and influenza,All Deaths,Pecent of deaths due to pneumonia or influenza,pecent complete
State,NA,Indiana,All,2011-12,201224,NA,NA,88,1080,8.1481481481,98.346585537
State,NA,Iowa,All,2011-12,201224,NA,NA,43,493,8.7221095335,91.769010227
State,NA,Kansas,All,2011-12,201224,NA,NA,33,459,7.1895424837,96.942796799
State,NA,Kentucky,All,2011-12,201224,NA,NA,49,841,5.8263971463,104.17060172
State,NA,Louisiana,All,2011-12,201224,NA,NA,45,749,6.0080106809,95.313993174
State,NA,Maine,All,2011-12,201224,NA,NA,19,229,8.2969432314,93.89374136
State,NA,Maryland,All,2011-12,201224,NA,NA,57,848,6.7216981132,101.06578262
State,NA,Massachusetts,All,2011-12,201224,NA,NA,82,936,8.7606837607,92.216052575
State,NA,Michigan,All,2011-12,201224,NA,NA,117,1703,6.8702290076,100.62573718
State,NA,Minnesota,All,2011-12,201224,NA,NA,55,735,7.4829931973,98.433459218
State,NA,Mississippi,All,2011-12,201224,NA,NA,29,567,5.114638448,102.18685264
State,NA,Missouri,All,2011-12,201224,NA,NA,52,1018,5.1080550098,95.686684073
State,NA,Montana,All,2011-12,201224,NA,NA,5,154,3.2467532468,90.317506685
State,NA,Nebraska,All,2011-12,201224,NA,NA,21,318,6.6037735849,108.49695417
State,NA,Nevada,All,2011-12,201224,NA,NA,26,371,7.0080862534,97.64339303
State,NA,New Hampshire,All,2011-12,201224,NA,NA,10,199,5.0251256281,99.823182334
State,NA,New Jersey,All,2011-12,201224,NA,NA,58,1299,4.4649730562,97.317894386
State,NA,New Mexico,All,2011-12,201224,NA,NA,33,343,9.6209912536,111.0197552
State,NA,New York,All,2011-12,201224,NA,NA,121,1745,6.9340974212,95.68071764
State,NA,New York City,All,2011-12,201224,NA,NA,78,921,8.4690553746,91.517235078
State,NA,North Carolina,All,2011-12,201224,NA,NA,95,1409,6.7423704755,93.246666312
State,NA,North Dakota,All,2011-12,201224,NA,NA,8,89,8.9887640449,78.259551243
State,NA,Ohio,All,2011-12,201224,NA,NA,142,2059,6.8965517241,97.928089961
State,NA,Oklahoma,All,2011-12,201224,NA,NA,56,697,8.0344332855,99.437538946
State,NA,Oregon,All,2011-12,201224,NA,NA,36,692,5.2023121387,112.33975854
State,NA,Pennsylvania,All,2011-12,201224,NA,NA,133,2255,5.8980044346,93.248400983
State,NA,Rhode Island,All,2011-12,201224,NA,NA,17,189,8.9947089947,103.65848533
State,NA,South Carolina,All,2011-12,201224,NA,NA,53,811,6.5351418002,102.26195595
State,NA,South Dakota,All,2011-12,201224,NA,NA,18,136,13.235294118,99.39516129
State,NA,Tennessee,All,2011-12,201224,NA,NA,88,1118,7.8711985689,97.660221762
State,NA,Texas,All,2011-12,201224,NA,NA,225,3252,6.9188191882,101.49909834
State,NA,Utah,All,2011-12,201224,NA,NA,23,279,8.2437275986,98.702830189
State,NA,Vermont,All,2011-12,201224,NA,NA,4,90,4.4444444444,89.807309986
State,NA,Virginia,All,2011-12,201224,NA,NA,59,1163,5.0730868444,101.61013346
State,NA,Washington,All,2011-12,201224,NA,NA,69,943,7.3170731707,100.65145381
State,NA,West Virginia,All,2011-12,201224,NA,NA,40,431,9.2807424594,104.30513315
State,NA,Wisconsin,All,2011-12,201224,NA,NA,62,861,7.2009291521,95.099068142
State,NA,Wyoming,All,2011-12,201224,NA,NA,6,68,8.8235294118,81.457683128
State,NA,Alabama,All,2011-12,201225,NA,NA,65,887,7.3280721533,96.115235153
State,NA,Alaska,All,2011-12,201225,NA,NA,2,81,2.4691358025,113.79588761
State,NA,Arizona,All,2011-12,201225,NA,NA,53,909,5.8305830583,100.5343492
State,NA,Arkansas,All,2011-12,201225,NA,NA,37,506,7.3122529644,90.172060631
State,NA,California,All,2011-12,201225,NA,NA,359,4479,8.0151819603,98.8639708
State,NA,Colorado,All,2011-12,201225,NA,NA,34,598,5.6856187291,97.923921022
State,NA,Connecticut,All,2011-12,201225,NA,NA,35,504,6.9444444444,90.898034772
State,NA,Delaware,All,2011-12,201225,NA,NA,14,139,10.071942446,94.160242934
State,NA,District of Columbia,All,2011-12,201225,NA,NA,3,87,3.4482758621,95.227511009
State,NA,Florida,All,2011-12,201225,NA,NA,176,3232,5.4455445545,97.572124894
State,NA,Georgia,All,2011-12,201225,NA,NA,65,1294,5.0231839258,95.347983693
State,NA,Hawaii,All,2011-12,201225,NA,NA,19,194,9.793814433,102.96695475
State,NA,Idaho,All,2011-12,201225,NA,NA,11,182,6.043956044,82.708547351000007
State,NA,Illinois,All,2011-12,201225,NA,NA,126,1885,6.6843501326,97.01549929
State,NA,Indiana,All,2011-12,201225,NA,NA,67,1098,6.102003643,99.985695296
State,NA,Iowa,All,2011-12,201225,NA,NA,29,519,5.5876685934,96.608755188
State,NA,Kansas,All,2011-12,201225,NA,NA,32,438,7.3059360731,92.507505442
State,NA,Kentucky,All,2011-12,201225,NA,NA,61,784,7.7806122449,97.110287453
State,NA,Louisiana,All,2011-12,201225,NA,NA,44,796,5.527638191,101.29497806
State,NA,Maine,All,2011-12,201225,NA,NA,21,232,9.0517241379,95.123790373
State,NA,Maryland,All,2011-12,201225,NA,NA,69,805,8.5714285714,95.940984685
State,NA,Massachusetts,All,2011-12,201225,NA,NA,76,981,7.747196738,96.649516641
State,NA,Michigan,All,2011-12,201225,NA,NA,112,1606,6.9738480697,94.894265359
State,NA,Minnesota,All,2011-12,201225,NA,NA,52,735,7.074829932,98.433459218
State,NA,Mississippi,All,2011-12,201225,NA,NA,27,549,4.9180327869,98.942825577
State,NA,Missouri,All,2011-12,201225,NA,NA,65,1012,6.4229249012,95.122715405
State,NA,Montana,All,2011-12,201225,NA,NA,12,157,7.6433121019,92.076938633
State,NA,Nebraska,All,2011-12,201225,NA,NA,19,270,7.037037037,92.120055426
State,NA,Nevada,All,2011-12,201225,NA,NA,21,379,5.5408970976,99.748910939
State,NA,New Hampshire,All,2011-12,201225,NA,NA,15,201,7.4626865672,100.8264304
State,NA,New Jersey,All,2011-12,201225,NA,NA,70,1281,5.4644808743,95.969378529
State,NA,New Mexico,All,2011-12,201225,NA,NA,14,294,4.7619047619,95.159790171
State,NA,New York,All,2011-12,201225,NA,NA,131,1830,7.1584699454,100.34138297
State,NA,New York City,All,2011-12,201225,NA,NA,83,979,8.4780388151,97.280535441
State,NA,North Carolina,All,2011-12,201225,NA,NA,107,1485,7.2053872054,98.276294871
State,NA,North Dakota,All,2011-12,201225,NA,NA,6,85,7.0588235294,74.742268041
State,NA,Ohio,All,2011-12,201225,NA,NA,140,2086,6.711409396,99.212236843
State,NA,Oklahoma,All,2011-12,201225,NA,NA,52,651,7.9877112135,92.874946706
State,NA,Oregon,All,2011-12,201225,NA,NA,32,635,5.0393700787,103.08633912
State,NA,Pennsylvania,All,2011-12,201225,NA,NA,137,2195,6.2414578588,90.767290535
State,NA,Rhode Island,All,2011-12,201225,NA,NA,16,175,9.1428571429,95.980079012
State,NA,South Carolina,All,2011-12,201225,NA,NA,45,832,5.4086538462,104.90992275
State,NA,South Dakota,All,2011-12,201225,NA,NA,15,151,9.9337748344,110.3578629
State,NA,Tennessee,All,2011-12,201225,NA,NA,83,1093,7.593778591,95.476406427
State,NA,Texas,All,2011-12,201225,NA,NA,224,3153,7.1043450682,98.40918114
State,NA,Utah,All,2011-12,201225,NA,NA,22,275,8.0,97.287735849
State,NA,Vermont,All,2011-12,201225,NA,NA,5,96,5.2083333333,95.794463985
State,NA,Virginia,All,2011-12,201225,NA,NA,69,1122,6.1497326203,98.028004941
State,NA,Washington,All,2011-12,201225,NA,NA,65,861,7.5493612079,91.899153478
State,NA,West Virginia,All,2011-12,201225,NA,NA,44,432,10.185185185,104.54714042
State,NA,Wisconsin,All,2011-12,201225,NA,NA,67,876,7.6484018265,96.755846332
State,NA,Wyoming,All,2011-12,201225,NA,NA,6,73,8.2191780822,87.447218652
State,NA,Alabama,All,2011-12,201226,NA,NA,77,917,8.3969465649,99.366032284
State,NA,Alaska,All,2011-12,201226,NA,NA,5,68,7.3529411765,95.532350092
State,NA,Arizona,All,2011-12,201226,NA,NA,58,912,6.3596491228,100.86614574
State,NA,Arkansas,All,2011-12,201226,NA,NA,35,553,6.3291139241,98.547726342
State,NA,California,All,2011-12,201226,NA,NA,376,4286,8.7727484834,94.603924726
State,NA,Colorado,All,2011-12,201226,NA,NA,31,634,4.8895899054,103.81900657
State,NA,Connecticut,All,2011-12,201226,NA,NA,46,531,8.6629001883,95.767572349
State,NA,Delaware,All,2011-12,201226,NA,NA,8,115,6.9565217391,77.902359262
State,NA,District of Columbia,All,2011-12,201226,NA,NA,4,75,5.3333333333,82.092681904
State,NA,Florida,All,2011-12,201226,NA,NA,172,3256,5.2825552826,98.296670376
State,NA,Georgia,All,2011-12,201226,NA,NA,79,1361,5.8045554739,100.28485766
State,NA,Hawaii,All,2011-12,201226,NA,NA,14,178,7.8651685393,94.474834774
State,NA,Idaho,All,2011-12,201226,NA,NA,9,218,4.128440367,99.068479794
State,NA,Illinois,All,2011-12,201226,NA,NA,106,1793,5.9118795315,92.280525319
State,NA,Indiana,All,2011-12,201226,NA,NA,84,1059,7.9320113314,96.434290818
State,NA,Iowa,All,2011-12,201226,NA,NA,20,496,4.0322580645,92.327442338
State,NA,Kansas,All,2011-12,201226,NA,NA,28,460,6.0869565217,97.154001149
State,NA,Kentucky,All,2011-12,201226,NA,NA,52,762,6.8241469816,94.385253876
State,NA,Louisiana,All,2011-12,201226,NA,NA,41,781,5.2496798976,99.386153096
State,NA,Maine,All,2011-12,201226,NA,NA,19,235,8.085106383,96.353839387
State,NA,Maryland,All,2011-12,201226,NA,NA,70,782,8.9514066496,93.199813694
State,NA,Massachusetts,All,2011-12,201226,NA,NA,73,927,7.8748651564,91.329359762
State,NA,Michigan,All,2011-12,201226,NA,NA,101,1615,6.253869969,95.426051404
State,NA,Minnesota,All,2011-12,201226,NA,NA,45,678,6.6371681416,90.799844013
State,NA,Mississippi,All,2011-12,201226,NA,NA,28,579,4.8359240069,104.34953736
State,NA,Missouri,All,2011-12,201226,NA,NA,64,1042,6.1420345489,97.942558747
State,NA,Montana,All,2011-12,201226,NA,NA,9,157,5.7324840764,92.076938633
State,NA,Nebraska,All,2011-12,201226,NA,NA,14,261,5.3639846743,89.049386912
State,NA,Nevada,All,2011-12,201226,NA,NA,28,388,7.2164948454,102.11761859
State,NA,New Hampshire,All,2011-12,201226,NA,NA,21,207,10.144927536,103.83617459
State,NA,New Jersey,All,2011-12,201226,NA,NA,88,1343,6.5524944155,100.61426648
State,NA,New Mexico,All,2011-12,201226,NA,NA,15,312,4.8076923077,100.98589977
State,NA,New York,All,2011-12,201226,NA,NA,121,1765,6.8555240793,96.777344776
State,NA,New York City,All,2011-12,201226,NA,NA,93,978,9.509202454,97.181168193
State,NA,North Carolina,All,2011-12,201226,NA,NA,101,1452,6.955922865,96.092377207
State,NA,North Dakota,All,2011-12,201226,NA,NA,1,106,0.9433962264,93.208004851
State,NA,Ohio,All,2011-12,201226,NA,NA,123,2100,5.8571428571,99.878090781
State,NA,Oklahoma,All,2011-12,201226,NA,NA,56,651,8.6021505376,92.874946706
State,NA,Oregon,All,2011-12,201226,NA,NA,33,584,5.6506849315,94.806963856
State,NA,Pennsylvania,All,2011-12,201226,NA,NA,157,2263,6.9376933274,93.579215709
State,NA,Rhode Island,All,2011-12,201226,NA,NA,17,171,9.9415204678,93.786248634
State,NA,South Carolina,All,2011-12,201226,NA,NA,49,807,6.0718711276,101.75758132
State,NA,South Dakota,All,2011-12,201226,NA,NA,8,131,6.106870229,95.740927419
State,NA,Tennessee,All,2011-12,201226,NA,NA,94,1122,8.3778966132,98.009632215
State,NA,Texas,All,2011-12,201226,NA,NA,228,3356,6.7938021454,104.74507197
State,NA,Utah,All,2011-12,201226,NA,NA,24,297,8.0808080808,105.07075472
State,NA,Vermont,All,2011-12,201226,NA,NA,4,114,3.5087719298,113.75592598
State,NA,Virginia,All,2011-12,201226,NA,NA,76,1030,7.3786407767,89.990058012
State,NA,Washington,All,2011-12,201226,NA,NA,70,915,7.650273224,97.662863452
State,NA,West Virginia,All,2011-12,201226,NA,NA,33,413,7.99031477,99.9490023
State,NA,Wisconsin,All,2011-12,201226,NA,NA,52,824,6.3106796117,91.012348605
State,NA,Wyoming,All,2011-12,201226,NA,NA,5,92,5.4347826087,110.20745364
State,NA,Alabama,All,2011-12,201227,NA,NA,55,945,5.8201058201,102.40010961
State,NA,Alaska,All,2011-12,201227,NA,NA,3,70,4.2857142857,98.342125094
State,NA,Arizona,All,2011-12,201227,NA,NA,55,878,6.2642369021,97.10578504
State,NA,Arkansas,All,2011-12,201227,NA,NA,39,543,7.182320442,96.765669807
State,NA,California,All,2011-12,201227,NA,NA,377,4397,8.5740277462,97.054003038
State,NA,Colorado,All,2011-12,201227,NA,NA,26,572,4.5454545455,93.666359239
State,NA,Connecticut,All,2011-12,201227,NA,NA,50,541,9.2421441774,97.571104785
State,NA,Delaware,All,2011-12,201227,NA,NA,7,146,4.7945205479,98.902125672
State,NA,District of Columbia,All,2011-12,201227,NA,NA,3,84,3.5714285714,91.943803732
State,NA,Florida,All,2011-12,201227,NA,NA,184,3333,5.5205520552,100.6212538
State,NA,Georgia,All,2011-12,201227,NA,NA,64,1370,4.6715328467,100.94801983
State,NA,Hawaii,All,2011-12,201227,NA,NA,15,161,9.3167701863,85.451957295
State,NA,Idaho,All,2011-12,201227,NA,NA,15,238,6.3025210084,108.15733115
State,NA,Illinois,All,2011-12,201227,NA,NA,102,1879,5.428419372,96.70669664
State,NA,Indiana,All,2011-12,201227,NA,NA,60,1070,5.6074766355,97.435969004
State,NA,Iowa,All,2011-12,201227,NA,NA,33,467,7.0663811563,86.929265266
State,NA,Kansas,All,2011-12,201227,NA,NA,21,440,4.7727272727,92.929914143
State,NA,Kentucky,All,2011-12,201227,NA,NA,57,823,6.9258809235,101.94102879
State,NA,Louisiana,All,2011-12,201227,NA,NA,40,771,5.1880674449,98.11360312
State,NA,Maine,All,2011-12,201227,NA,NA,16,243,6.5843621399,99.633970089
State,NA,Maryland,All,2011-12,201227,NA,NA,45,875,5.1428571429,104.283679
State,NA,Massachusetts,All,2011-12,201227,NA,NA,81,1036,7.8185328185,102.06819494
State,NA,Michigan,All,2011-12,201227,NA,NA,104,1669,6.2312762133,98.616767674
State,NA,Minnesota,All,2011-12,201227,NA,NA,48,766,6.2663185379,102.5850745
State,NA,Mississippi,All,2011-12,201227,NA,NA,24,523,4.5889101338,94.2570087
State,NA,Missouri,All,2011-12,201227,NA,NA,53,984,5.3861788618,92.490861619
State,NA,Montana,All,2011-12,201227,NA,NA,10,164,6.0975609756,96.182279846
State,NA,Nebraska,All,2011-12,201227,NA,NA,25,268,9.328358209,91.437684645
State,NA,Nevada,All,2011-12,201227,NA,NA,19,387,4.9095607235,101.85442885
State,NA,New Hampshire,All,2011-12,201227,NA,NA,11,214,5.1401869159,107.34754281
State,NA,New Jersey,All,2011-12,201227,NA,NA,74,1291,5.7319907049,96.718554005
State,NA,New Mexico,All,2011-12,201227,NA,NA,21,297,7.0707070707,96.130808438
State,NA,New York,All,2011-12,201227,NA,NA,138,1730,7.9768786127,94.858247287
State,NA,New York City,All,2011-12,201227,NA,NA,62,960,6.4583333333,95.392557736
State,NA,North Carolina,All,2011-12,201227,NA,NA,120,1558,7.702182285,103.10738546
State,NA,North Dakota,All,2011-12,201227,NA,NA,7,101,6.9306930693,88.811400849
State,NA,Ohio,All,2011-12,201227,NA,NA,125,2099,5.9552167699,99.830529786
State,NA,Oklahoma,All,2011-12,201227,NA,NA,52,658,7.9027355623,93.873602047
State,NA,Oregon,All,2011-12,201227,NA,NA,40,590,6.7796610169,95.781008005
State,NA,Pennsylvania,All,2011-12,201227,NA,NA,113,2271,4.975781594,93.910030436
State,NA,Rhode Island,All,2011-12,201227,NA,NA,15,173,8.6705202312,94.883163823
State,NA,South Carolina,All,2011-12,201227,NA,NA,56,805,6.9565217391,101.50539401
State,NA,South Dakota,All,2011-12,201227,NA,NA,5,114,4.3859649123,83.316532258
State,NA,Tennessee,All,2011-12,201227,NA,NA,95,1142,8.3187390543,99.756684483
State,NA,Texas,All,2011-12,201227,NA,NA,210,3226,6.5096094234,100.68760493
State,NA,Utah,All,2011-12,201227,NA,NA,19,287,6.6202090592,101.53301887
State,NA,Vermont,All,2011-12,201227,NA,NA,9,112,8.0357142857,111.76020798
State,NA,Virginia,All,2011-12,201227,NA,NA,70,1139,6.1457418788,99.513277743
State,NA,Washington,All,2011-12,201227,NA,NA,61,924,6.6017316017,98.623481781
State,NA,West Virginia,All,2011-12,201227,NA,NA,20,408,4.9019607843,98.738965952
State,NA,Wisconsin,All,2011-12,201227,NA,NA,54,933,5.7877813505,103.05160346
State,NA,Wyoming,All,2011-12,201227,NA,NA,6,108,5.5555555556,129.37396732
State,NA,Alabama,All,2011-12,201228,NA,NA,52,815,6.3803680982,88.313322041
State,NA,Alaska,All,2011-12,201228,NA,NA,5,63,7.9365079365,88.507912585
State,NA,Arizona,All,2011-12,201228,NA,NA,51,946,5.3911205074,104.62650643
State,NA,Arkansas,All,2011-12,201228,NA,NA,34,525,6.4761904762,93.557968046
State,NA,California,All,2011-12,201228,NA,NA,362,4370,8.2837528604,96.458038043
State,NA,Colorado,All,2011-12,201228,NA,NA,30,576,5.2083333333,94.321368744
State,NA,Connecticut,All,2011-12,201228,NA,NA,37,508,7.2834645669,91.619447746
State,NA,Delaware,All,2011-12,201228,NA,NA,9,159,5.6603773585,107.70847933
State,NA,District of Columbia,All,2011-12,201228,NA,NA,2,88,2.2727272727,96.322080101
State,NA,Florida,All,2011-12,201228,NA,NA,174,3331,5.2236565596,100.56087501
State,NA,Georgia,All,2011-12,201228,NA,NA,79,1306,6.0490045942,96.232199925
State,NA,Hawaii,All,2011-12,201228,NA,NA,18,190,9.4736842105,100.84392476
State,NA,Idaho,All,2011-12,201228,NA,NA,20,251,7.96812749,114.06508453
State,NA,Illinois,All,2011-12,201228,NA,NA,110,1817,6.0539350578,93.51573592
State,NA,Indiana,All,2011-12,201228,NA,NA,76,1050,7.2380952381,95.614735939
State,NA,Iowa,All,2011-12,201228,NA,NA,19,484,3.9256198347,90.093713894
State,NA,Kansas,All,2011-12,201228,NA,NA,29,441,6.5759637188,93.141118493
State,NA,Kentucky,All,2011-12,201228,NA,NA,57,791,7.206068268,97.977343591
State,NA,Louisiana,All,2011-12,201228,NA,NA,43,769,5.5916775033,97.859093125
State,NA,Maine,All,2011-12,201228,NA,NA,16,249,6.4257028112,102.09406812
State,NA,Maryland,All,2011-12,201228,NA,NA,66,804,8.2089552239,95.821803337
State,NA,Massachusetts,All,2011-12,201228,NA,NA,80,943,8.4835630965,92.905702541
State,NA,Michigan,All,2011-12,201228,NA,NA,87,1633,5.3276178812,96.489623494
State,NA,Minnesota,All,2011-12,201228,NA,NA,53,722,7.3407202216,96.692459259
State,NA,Mississippi,All,2011-12,201228,NA,NA,23,538,4.2750929368,96.960364591
State,NA,Missouri,All,2011-12,201228,NA,NA,62,1039,5.9672762271,97.660574413
State,NA,Montana,All,2011-12,201228,NA,NA,4,163,2.4539877301,95.59580253
State,NA,Nebraska,All,2011-12,201228,NA,NA,20,272,7.3529411765,92.802426207
State,NA,Nevada,All,2011-12,201228,NA,NA,25,394,6.345177665,103.69675702
State,NA,New Hampshire,All,2011-12,201228,NA,NA,11,196,5.612244898,98.318310238
State,NA,New Jersey,All,2011-12,201228,NA,NA,87,1303,6.6768994628,97.617564577
State,NA,New Mexico,All,2011-12,201228,NA,NA,21,276,7.6086956522,89.333680568
State,NA,New York,All,2011-12,201228,NA,NA,116,1691,6.8598462448,92.719824372
State,NA,New York City,All,2011-12,201228,NA,NA,80,941,8.5015940489,93.504580031
State,NA,North Carolina,All,2011-12,201228,NA,NA,130,1547,8.4033613445,102.37941291
State,NA,North Dakota,All,2011-12,201228,NA,NA,5,111,4.5045045045,97.604608854
State,NA,Ohio,All,2011-12,201228,NA,NA,114,1994,5.7171514544,94.836625247
State,NA,Oklahoma,All,2011-12,201228,NA,NA,42,683,6.149341142,97.440228264
State,NA,Oregon,All,2011-12,201228,NA,NA,33,576,5.7291666667,93.508238324
State,NA,Pennsylvania,All,2011-12,201228,NA,NA,117,2201,5.3157655611,91.01540158
State,NA,Rhode Island,All,2011-12,201228,NA,NA,16,185,8.6486486486,101.46465496
State,NA,South Carolina,All,2011-12,201228,NA,NA,51,784,6.5051020408,98.857427206
State,NA,South Dakota,All,2011-12,201228,NA,NA,7,132,5.303030303,96.471774194
State,NA,Tennessee,All,2011-12,201228,NA,NA,107,1149,9.3124456049,100.36815278
State,NA,Texas,All,2011-12,201228,NA,NA,213,3065,6.9494290375,95.662588073
State,NA,Utah,All,2011-12,201228,NA,NA,16,318,5.0314465409,112.5
State,NA,Vermont,All,2011-12,201228,NA,NA,7,93,7.5268817204,92.800886986
State,NA,Virginia,All,2011-12,201228,NA,NA,74,1142,6.4798598949,99.775384708
State,NA,Washington,All,2011-12,201228,NA,NA,58,971,5.9732234809,103.64004417
State,NA,West Virginia,All,2011-12,201228,NA,NA,35,428,8.1775700935,103.57911134
State,NA,Wisconsin,All,2011-12,201228,NA,NA,60,912,6.5789473684,100.73211399
State,NA,Wyoming,All,2011-12,201228,NA,NA,1,77,1.2987012987,92.238847072
State,NA,Alabama,All,2011-12,201229,NA,NA,66,920,7.1739130435,99.691111997
State,NA,Alaska,All,2011-12,201229,NA,NA,3,61,4.9180327869,85.698137582
State,NA,Arizona,All,2011-12,201229,NA,NA,55,887,6.2006764374,98.101174636
State,NA,Arkansas,All,2011-12,201229,NA,NA,33,547,6.0329067642,97.478492421
State,NA,California,All,2011-12,201229,NA,NA,332,4328,7.6709796673,95.530981384
State,NA,Colorado,All,2011-12,201229,NA,NA,27,577,4.6793760832,94.48512112
State,NA,Connecticut,All,2011-12,201229,NA,NA,41,578,7.0934256055,104.2441748
State,NA,Delaware,All,2011-12,201229,NA,NA,8,123,6.5040650407,83.321653819
State,NA,District of Columbia,All,2011-12,201229,NA,NA,10,74,13.513513514,80.998112812
State,NA,Florida,All,2011-12,201229,NA,NA,158,3214,4.9159925327,97.028715782
State,NA,Georgia,All,2011-12,201229,NA,NA,74,1303,5.6792018419,96.011145867
State,NA,Hawaii,All,2011-12,201229,NA,NA,15,179,8.3798882682,95.005592272
State,NA,Idaho,All,2011-12,201229,NA,NA,15,230,6.5217391304,104.52179061
State,NA,Illinois,All,2011-12,201229,NA,NA,125,1758,7.1103526735000004,90.479176526
State,NA,Indiana,All,2011-12,201229,NA,NA,84,1084,7.7490774908,98.71083215
State,NA,Iowa,All,2011-12,201229,NA,NA,34,521,6.5259117083,96.981043262
State,NA,Kansas,All,2011-12,201229,NA,NA,45,490,9.1836734694,103.49013166
State,NA,Kentucky,All,2011-12,201229,NA,NA,54,742,7.2776280323,91.907950625
State,NA,Louisiana,All,2011-12,201229,NA,NA,39,737,5.2917232022,93.786933203
State,NA,Maine,All,2011-12,201229,NA,NA,14,210,6.6666666667,86.103430941
State,NA,Maryland,All,2011-12,201229,NA,NA,53,791,6.7003792668,94.27244582
State,NA,Massachusetts,All,2011-12,201229,NA,NA,68,963,7.0612668744,94.876131015
