geoid,region,age,week,year,season_start,flu,pneumonia,all_deaths
National,NA,65 years and older,37,2011,2010,1,2522,32564
National,NA,0-17 years,38,2011,2010,0,8,674
National,NA,18-64 years,38,2011,2010,0,576,12123
National,NA,65 years and older,38,2011,2010,1,2627,33319
National,NA,0-17 years,39,2011,2010,0,15,705
National,NA,18-64 years,39,2011,2010,0,539,11827
National,NA,65 years and older,39,2011,2010,1,2613,32904
National,NA,0-17 years,40,2011,2011,0,13,722
National,NA,18-64 years,40,2011,2011,3,586,12405
National,NA,65 years and older,40,2011,2011,1,2660,33717
National,NA,0-17 years,41,2011,2011,2,16,733
National,NA,18-64 years,41,2011,2011,1,565,12031
National,NA,65 years and older,41,2011,2011,2,2825,34104
National,NA,0-17 years,42,2011,2011,0,20,754
National,NA,18-64 years,42,2011,2011,1,564,11852
National,NA,65 years and older,42,2011,2011,4,2741,34397
National,NA,0-17 years,43,2011,2011,0,16,707
National,NA,18-64 years,43,2011,2011,2,622,12039
National,NA,65 years and older,43,2011,2011,2,2746,34409
National,NA,0-17 years,44,2011,2011,2,23,720
National,NA,18-64 years,44,2011,2011,2,572,12352
National,NA,65 years and older,44,2011,2011,4,2902,35168
National,NA,0-17 years,45,2011,2011,0,8,708
National,NA,18-64 years,45,2011,2011,1,590,12470
National,NA,65 years and older,45,2011,2011,5,3073,35575
National,NA,0-17 years,46,2011,2011,0,17,697
National,NA,18-64 years,46,2011,2011,0,622,12129
National,NA,65 years and older,46,2011,2011,2,3006,35369
National,NA,0-17 years,47,2011,2011,1,21,712
National,NA,18-64 years,47,2011,2011,4,539,11752
National,NA,65 years and older,47,2011,2011,3,3002,34933
National,NA,0-17 years,48,2011,2011,1,19,660
National,NA,18-64 years,48,2011,2011,2,612,12159
National,NA,65 years and older,48,2011,2011,5,3024,34915
National,NA,0-17 years,49,2011,2011,0,25,686
National,NA,18-64 years,49,2011,2011,0,574,12312
National,NA,65 years and older,49,2011,2011,1,3161,35955
National,NA,0-17 years,50,2011,2011,0,20,690
National,NA,18-64 years,50,2011,2011,5,657,12282
National,NA,65 years and older,50,2011,2011,3,3177,36242
National,NA,0-17 years,51,2011,2011,0,29,665
National,NA,18-64 years,51,2011,2011,4,631,12527
National,NA,65 years and older,51,2011,2011,4,3177,36298
National,NA,0-17 years,52,2011,2011,0,32,640
National,NA,18-64 years,52,2011,2011,5,669,12441
National,NA,65 years and older,52,2011,2011,5,3285,37003
National,NA,18-64 years,01,2012,2011,5,739,12924
National,NA,65 years and older,01,2012,2011,4,3600,38012
NA,NA,0-17 years,01,2012,2011,NA,NA,NA
National,NA,0-17 years,02,2012,2011,0,14,645
National,NA,18-64 years,02,2012,2011,2,703,12613
National,NA,65 years and older,02,2012,2011,5,3545,37903
National,NA,0-17 years,03,2012,2011,2,20,671
National,NA,18-64 years,03,2012,2011,2,664,12571
National,NA,65 years and older,03,2012,2011,5,3590,37840
National,NA,0-17 years,04,2012,2011,2,31,704
National,NA,18-64 years,04,2012,2011,5,629,12257
National,NA,65 years and older,04,2012,2011,4,3572,37271
National,NA,0-17 years,05,2012,2011,2,25,692
National,NA,18-64 years,05,2012,2011,1,624,12154
National,NA,65 years and older,05,2012,2011,6,3380,36795
National,NA,0-17 years,06,2012,2011,2,27,726
National,NA,18-64 years,06,2012,2011,7,696,12636
National,NA,65 years and older,06,2012,2011,10,3304,36544
National,NA,0-17 years,07,2012,2011,2,23,760
National,NA,18-64 years,07,2012,2011,4,668,12434
National,NA,65 years and older,07,2012,2011,9,3442,37514
National,NA,0-17 years,08,2012,2011,0,36,743
National,NA,18-64 years,08,2012,2011,9,704,12557
National,NA,65 years and older,08,2012,2011,20,3454,37646
National,NA,0-17 years,09,2012,2011,6,14,686
National,NA,18-64 years,09,2012,2011,11,661,12462
National,NA,65 years and older,09,2012,2011,26,3563,37791
National,NA,0-17 years,10,2012,2011,4,30,721
National,NA,18-64 years,10,2012,2011,21,652,12534
National,NA,65 years and older,10,2012,2011,34,3669,37567
National,NA,0-17 years,11,2012,2011,1,26,721
National,NA,18-64 years,11,2012,2011,22,620,12550
National,NA,65 years and older,11,2012,2011,39,3654,37569
National,NA,0-17 years,12,2012,2011,1,17,708
National,NA,18-64 years,12,2012,2011,13,672,12190
National,NA,65 years and older,12,2012,2011,43,3376,36461
National,NA,0-17 years,13,2012,2011,4,14,710
National,NA,18-64 years,13,2012,2011,7,649,12161
National,NA,65 years and older,13,2012,2011,44,3139,35488
National,NA,0-17 years,14,2012,2011,3,19,738
National,NA,18-64 years,14,2012,2011,10,653,12191
National,NA,65 years and older,14,2012,2011,35,3158,35510
National,NA,0-17 years,15,2012,2011,0,17,730
National,NA,18-64 years,15,2012,2011,6,615,12379
National,NA,65 years and older,15,2012,2011,17,3129,36003
National,NA,0-17 years,16,2012,2011,0,19,717
National,NA,18-64 years,16,2012,2011,7,636,12336
National,NA,65 years and older,16,2012,2011,30,3042,35885
National,NA,0-17 years,17,2012,2011,2,16,725
National,NA,18-64 years,17,2012,2011,8,614,12331
National,NA,65 years and older,17,2012,2011,27,2948,35111
National,NA,0-17 years,18,2012,2011,2,15,750
National,NA,18-64 years,18,2012,2011,2,635,12346
National,NA,65 years and older,18,2012,2011,23,2883,34730
National,NA,0-17 years,19,2012,2011,1,16,658
National,NA,18-64 years,19,2012,2011,1,592,12063
National,NA,65 years and older,19,2012,2011,13,2725,34052
National,NA,0-17 years,20,2012,2011,0,15,716
National,NA,18-64 years,20,2012,2011,3,555,12172
National,NA,65 years and older,20,2012,2011,13,2765,34161
National,NA,0-17 years,21,2012,2011,0,14,682
National,NA,18-64 years,21,2012,2011,3,583,12271
National,NA,65 years and older,21,2012,2011,11,2698,33850
National,NA,0-17 years,22,2012,2011,0,16,795
National,NA,18-64 years,22,2012,2011,2,549,12049
National,NA,65 years and older,22,2012,2011,6,2579,33253
National,NA,0-17 years,23,2012,2011,2,16,741
National,NA,18-64 years,23,2012,2011,1,553,12213
National,NA,65 years and older,23,2012,2011,6,2506,33459
National,NA,0-17 years,24,2012,2011,1,19,769
National,NA,18-64 years,24,2012,2011,1,542,12291
National,NA,65 years and older,24,2012,2011,2,2597,33802
National,NA,0-17 years,25,2012,2011,0,14,688
National,NA,18-64 years,25,2012,2011,1,558,12290
National,NA,65 years and older,25,2012,2011,1,2580,33219
National,NA,0-17 years,26,2012,2011,1,13,794
National,NA,18-64 years,26,2012,2011,2,513,12162
National,NA,65 years and older,26,2012,2011,0,2635,33193
National,NA,0-17 years,27,2012,2011,1,13,780
National,NA,18-64 years,27,2012,2011,4,522,12639
National,NA,65 years and older,27,2012,2011,1,2473,33354
National,NA,0-17 years,28,2012,2011,0,12,771
National,NA,18-64 years,28,2012,2011,0,525,12313
National,NA,65 years and older,28,2012,2011,2,2505,32922
National,NA,0-17 years,29,2012,2011,0,13,751
National,NA,18-64 years,29,2012,2011,1,548,12203
National,NA,65 years and older,29,2012,2011,0,2458,33055
National,NA,0-17 years,30,2012,2011,0,16,697
National,NA,18-64 years,30,2012,2011,0,541,12178
National,NA,65 years and older,30,2012,2011,1,2333,32849
National,NA,0-17 years,31,2012,2011,0,11,698
National,NA,18-64 years,31,2012,2011,0,514,12350
National,NA,65 years and older,31,2012,2011,1,2517,32936
National,NA,0-17 years,32,2012,2011,2,5,706
National,NA,18-64 years,32,2012,2011,1,541,12456
National,NA,65 years and older,32,2012,2011,2,2498,33232
National,NA,0-17 years,33,2012,2011,2,10,688
National,NA,18-64 years,33,2012,2011,1,484,12073
National,NA,65 years and older,33,2012,2011,1,2529,33201
National,NA,0-17 years,34,2012,2011,0,9,726
National,NA,18-64 years,34,2012,2011,2,524,12047
National,NA,65 years and older,34,2012,2011,2,2435,33477
National,NA,0-17 years,35,2012,2011,1,16,720
National,NA,18-64 years,35,2012,2011,0,531,12235
National,NA,65 years and older,35,2012,2011,4,2474,33429
National,NA,0-17 years,36,2012,2011,0,20,690
National,NA,18-64 years,36,2012,2011,1,547,12336
National,NA,65 years and older,36,2012,2011,1,2545,33712
National,NA,0-17 years,37,2012,2011,0,19,683
National,NA,18-64 years,37,2012,2011,0,559,12171
National,NA,65 years and older,37,2012,2011,0,2589,33537
National,NA,0-17 years,38,2012,2011,0,17,754
National,NA,18-64 years,38,2012,2011,1,538,11901
National,NA,65 years and older,38,2012,2011,0,2567,33820
National,NA,0-17 years,39,2012,2011,1,18,724
National,NA,18-64 years,39,2012,2011,0,536,12116
National,NA,65 years and older,39,2012,2011,1,2668,34673
National,NA,0-17 years,40,2012,2012,1,9,684
National,NA,18-64 years,40,2012,2012,0,564,12257
National,NA,65 years and older,40,2012,2012,4,2645,35050
National,NA,0-17 years,41,2012,2012,0,14,686
National,NA,18-64 years,41,2012,2012,2,586,12335
National,NA,65 years and older,41,2012,2012,4,2724,35108
National,NA,0-17 years,42,2012,2012,1,12,684
National,NA,18-64 years,42,2012,2012,1,555,12221
National,NA,65 years and older,42,2012,2012,5,2816,35920
National,NA,0-17 years,43,2012,2012,1,27,741
National,NA,18-64 years,43,2012,2012,0,589,11953
National,NA,65 years and older,43,2012,2012,5,2766,35113
National,NA,0-17 years,44,2012,2012,0,10,652
National,NA,18-64 years,44,2012,2012,0,612,12518
National,NA,65 years and older,44,2012,2012,3,2732,35862
National,NA,0-17 years,45,2012,2012,1,16,680
National,NA,18-64 years,45,2012,2012,3,608,12755
National,NA,65 years and older,45,2012,2012,5,2817,36646
National,NA,0-17 years,46,2012,2012,4,10,740
National,NA,18-64 years,46,2012,2012,4,579,12497
National,NA,65 years and older,46,2012,2012,12,2911,36582
National,NA,0-17 years,47,2012,2012,3,16,700
National,NA,18-64 years,47,2012,2012,1,580,12147
National,NA,65 years and older,47,2012,2012,15,2841,36638
National,NA,0-17 years,48,2012,2012,8,18,697
National,NA,18-64 years,48,2012,2012,5,636,12477
National,NA,65 years and older,48,2012,2012,18,3162,37549
National,NA,0-17 years,49,2012,2012,0,21,719
National,NA,18-64 years,49,2012,2012,15,655,13022
National,NA,65 years and older,49,2012,2012,49,3268,38133
National,NA,0-17 years,50,2012,2012,10,21,711
National,NA,18-64 years,50,2012,2012,11,677,12931
National,NA,65 years and older,50,2012,2012,76,3267,37800
National,NA,0-17 years,51,2012,2012,2,27,702
National,NA,18-64 years,51,2012,2012,25,678,13032
National,NA,65 years and older,51,2012,2012,117,3516,39093
National,NA,0-17 years,52,2012,2012,7,33,617
National,NA,18-64 years,52,2012,2012,38,767,13191
National,NA,65 years and older,52,2012,2012,187,3914,41217
National,NA,0-17 years,01,2013,2012,15,32,715
National,NA,18-64 years,01,2013,2012,59,899,13894
National,NA,65 years and older,01,2013,2012,336,4689,44671
National,NA,0-17 years,02,2013,2012,11,22,727
National,NA,18-64 years,02,2013,2012,72,899,13893
National,NA,65 years and older,02,2013,2012,572,5159,46319
National,NA,0-17 years,03,2013,2012,9,23,692
National,NA,18-64 years,03,2013,2012,77,845,13441
National,NA,65 years and older,03,2013,2012,549,5073,45061
National,NA,0-17 years,04,2013,2012,16,27,720
National,NA,18-64 years,04,2013,2012,68,807,13246
National,NA,65 years and older,04,2013,2012,419,4815,43918
National,NA,0-17 years,05,2013,2012,10,24,690
National,NA,18-64 years,05,2013,2012,62,755,13076
National,NA,65 years and older,05,2013,2012,321,4511,42632
National,NA,0-17 years,06,2013,2012,7,20,696
National,NA,18-64 years,06,2013,2012,39,752,13393
National,NA,65 years and older,06,2013,2012,222,4256,41653
National,NA,0-17 years,07,2013,2012,7,27,705
National,NA,18-64 years,07,2013,2012,35,800,12960
National,NA,65 years and older,07,2013,2012,167,4062,40801
National,NA,0-17 years,08,2013,2012,13,26,720
National,NA,18-64 years,08,2013,2012,30,726,12886
National,NA,65 years and older,08,2013,2012,124,3829,39915
National,NA,0-17 years,09,2013,2012,7,26,712
National,NA,18-64 years,09,2013,2012,36,713,12760
National,NA,65 years and older,09,2013,2012,105,3750,39616
National,NA,0-17 years,10,2013,2012,3,25,709
National,NA,18-64 years,10,2013,2012,23,718,13036
National,NA,65 years and older,10,2013,2012,77,3677,39620
National,NA,0-17 years,11,2013,2012,8,22,773
National,NA,18-64 years,11,2013,2012,25,712,13170
National,NA,65 years and older,11,2013,2012,76,3671,39131
National,NA,0-17 years,12,2013,2012,11,22,752
National,NA,18-64 years,12,2013,2012,19,713,12774
National,NA,65 years and older,12,2013,2012,53,3456,38610
National,NA,0-17 years,13,2013,2012,5,11,685
National,NA,18-64 years,13,2013,2012,15,682,12635
National,NA,65 years and older,13,2013,2012,36,3487,38520
National,NA,0-17 years,14,2013,2012,2,25,673
National,NA,18-64 years,14,2013,2012,15,666,13024
National,NA,65 years and older,14,2013,2012,33,3366,37675
National,NA,0-17 years,15,2013,2012,2,21,741
National,NA,18-64 years,15,2013,2012,10,625,12414
National,NA,65 years and older,15,2013,2012,23,3292,37712
National,NA,0-17 years,16,2013,2012,2,20,704
National,NA,18-64 years,16,2013,2012,4,642,12372
National,NA,65 years and older,16,2013,2012,16,3164,36477
National,NA,0-17 years,17,2013,2012,2,16,676
National,NA,18-64 years,17,2013,2012,9,598,12242
National,NA,65 years and older,17,2013,2012,16,2973,35460
National,NA,0-17 years,18,2013,2012,2,24,714
National,NA,18-64 years,18,2013,2012,1,615,12238
National,NA,65 years and older,18,2013,2012,7,2869,35435
National,NA,0-17 years,19,2013,2012,1,11,707
National,NA,18-64 years,19,2013,2012,4,565,12233
National,NA,65 years and older,19,2013,2012,6,2819,35011
National,NA,0-17 years,20,2013,2012,1,21,713
National,NA,18-64 years,20,2013,2012,2,562,12065
National,NA,65 years and older,20,2013,2012,1,2732,34618
National,NA,0-17 years,21,2013,2012,1,19,713
National,NA,18-64 years,21,2013,2012,6,566,12104
National,NA,65 years and older,21,2013,2012,5,2663,34507
National,NA,0-17 years,22,2013,2012,0,9,746
National,NA,18-64 years,22,2013,2012,2,508,12093
National,NA,65 years and older,22,2013,2012,1,2523,33794
National,NA,0-17 years,23,2013,2012,0,14,737
National,NA,18-64 years,23,2013,2012,4,592,12335
National,NA,65 years and older,23,2013,2012,4,2740,33956
National,NA,0-17 years,24,2013,2012,0,11,728
National,NA,18-64 years,24,2013,2012,3,543,12235
National,NA,65 years and older,24,2013,2012,3,2723,33642
